6.882581027436386152e-06,4.878085288078237312e-05,3.035854597196386466e-04,1.836182405376935800e-03,1.057689002350169737e-02,4.881149291992187278e-02
6.933005017497366984e-06,4.904491589772997962e-05,3.047188236103468527e-04,1.841139186931809108e-03,1.059986858055401646e-02,4.881149291992187278e-02
6.995654776486341813e-06,4.941526384733285093e-05,3.066274174369490652e-04,1.850497462312398426e-03,1.063708164194539056e-02,4.881149291992187278e-02
6.938926532878161266e-06,4.899750609154369848e-05,3.036445941300455038e-04,1.829695854785817321e-03,1.051488156725067027e-02,4.881149291992187278e-02
1.983390811231449714e-05,1.283874674869881828e-04,7.994256402639235686e-04,4.835969279357853548e-03,2.319157916501654246e-02,4.881149291992187278e-02
1.992652569714941499e-05,1.347380497737165846e-04,7.870810002670580990e-04,4.019724793892845253e-03,1.617012188576675419e-02,4.881149291992187278e-02
1.985537397304825040e-05,1.293536912807898736e-04,6.946313527463756450e-04,3.301782924452420064e-03,1.393785121280641075e-02,4.881149291992187278e-02
1.842266782907271683e-05,1.153107302166564478e-04,5.928255213072377780e-04,2.815648212648097070e-03,1.272645839123708739e-02,4.881149291992187278e-02
1.636579709161843464e-05,1.003149919445699427e-04,5.117860916271129833e-04,2.502689655599934365e-03,1.201931605110762892e-02,4.881149291992187278e-02
1.423691704636898811e-05,8.708588229137694512e-05,4.508713013685742340e-04,2.289863439615366734e-03,1.152719356948551585e-02,4.881149291992187278e-02
1.282698369378867259e-05,7.911067694814706726e-05,4.204736647499590554e-04,2.218103723496432818e-03,1.152074484572290607e-02,4.881149291992187278e-02
1.116152118426616016e-05,7.033530354558945811e-05,3.838896559201978188e-04,2.077857851879466068e-03,1.104712816832927047e-02,4.881149291992187278e-02
1.035908698536494262e-05,6.632976950451435663e-05,3.712779898337490261e-04,2.061757925661673613e-03,1.115031770447313768e-02,4.881149291992187278e-02
9.828166245157263139e-06,6.396723549705696048e-05,3.654051161569373289e-04,2.058987525755499870e-03,1.116854593549357691e-02,4.881149291992187278e-02
9.473105138361532073e-06,6.250683988027337559e-05,3.618120984885335564e-04,2.053728709675718255e-03,1.116590883842298425e-02,5.266521930694580134e-02
9.238022252103438118e-06,6.162287768418380862e-05,3.619026971422406288e-04,2.100896450005371608e-03,1.181787614213357894e-02,6.399108886718750389e-02
9.184648391042597292e-06,6.238103962875426903e-05,3.793078467064430284e-04,2.343053783205866804e-03,1.427282890517082500e-02,6.399108886718750389e-02
9.115161243855712182e-06,6.377093301263532586e-05,4.014644067274370258e-04,2.514910675776665938e-03,1.481582691019053821e-02,6.399108886718750389e-02
9.526719447252059763e-06,6.782264612421217342e-05,4.310970723861666369e-04,2.669582106110309546e-03,1.528471765270739136e-02,6.399108886718750389e-02
9.560034932317673810e-06,6.857992045141477616e-05,4.333738744967720064e-04,2.639988200092054267e-03,1.494867866852297653e-02,6.399108886718750389e-02
1.008056627139606142e-05,7.183783181463804007e-05,4.501199712804107730e-04,2.722089543568916026e-03,1.531842213860983015e-02,6.399108886718750389e-02
9.911425665769861380e-06,7.054669699234475183e-05,4.389117023215513384e-04,2.632880333283758000e-03,1.481028236552461332e-02,6.399108886718750389e-02
1.040822899481607439e-05,7.338326063613158574e-05,4.545571781564174802e-04,2.728610263093371544e-03,1.531349502489004304e-02,6.399108886718750389e-02
