7.772345702876026969e-06,4.569017894853383185e-05,2.306445074988502724e-04,1.123914304907322644e-03,5.270562389342689502e-03,2.047871828079223661e-02
7.810519817720570299e-06,4.582629944009201657e-05,2.309042646688482631e-04,1.123781222845739603e-03,5.266366822430233047e-03,2.047871828079223661e-02
7.863571496586236080e-06,4.606956862827483285e-05,2.318127120391296392e-04,1.127627696527680988e-03,5.288812196782555902e-03,2.047871828079223661e-02
7.857152686667692805e-06,4.602331889906672961e-05,2.313790493889814656e-04,1.124414399445943348e-03,5.269625576499979702e-03,2.047871828079223661e-02
7.812529080861442443e-06,4.578837364031748013e-05,2.302268608982130566e-04,1.119148352141250335e-03,5.252157958618693459e-03,2.047871828079223661e-02
7.766141030560373316e-06,4.553295328167574206e-05,2.291066021607365279e-04,1.115164918886475025e-03,5.243558160499543069e-03,2.047871828079223661e-02
7.726184601155822057e-06,4.534804216877519253e-05,2.284900625483868015e-04,1.114244100974837995e-03,5.252252211253081657e-03,2.047871828079223661e-02
7.476924177917713053e-06,4.403109883331014665e-05,2.221655917625129045e-04,1.085488327256808579e-03,5.149396509103069258e-03,2.047871828079223661e-02
7.287574938271300253e-06,4.298643724358960639e-05,2.176170882320050358e-04,1.069581384463246399e-03,5.114336550583270524e-03,2.047871828079223661e-02
6.935318601604234699e-06,4.110250029107065633e-05,2.089792259352957606e-04,1.033476737374729604e-03,4.996211115921918300e-03,2.047871828079223661e-02
6.853333376389956224e-06,4.067826975826687765e-05,2.081769212677492557e-04,1.038749108175245073e-03,5.049042353429846267e-03,2.047871828079223661e-02
6.761044274400974839e-06,4.028198328890182861e-05,2.071428913111549583e-04,1.036686329840811336e-03,5.036548918362867590e-03,2.047871828079223661e-02
6.679182989887830667e-06,3.994359383651658165e-05,2.060447680664386372e-04,1.033100918015198702e-03,5.028677458142648445e-03,2.047871828079223661e-02
6.539273331418341252e-06,3.926535659794228028e-05,2.030624434151783559e-04,1.020519257545822022e-03,4.991813849991410916e-03,2.047871828079223661e-02
6.335144331500582604e-06,3.819236739672318183e-05,1.981944531048102434e-04,1.000423631392589321e-03,4.928484327610713200e-03,2.047871828079223661e-02
5.891560654794721304e-06,3.578984835377259263e-05,1.866931340043742301e-04,9.495752111839714888e-04,4.757033451174810974e-03,2.083513736724853377e-02
5.626408583801203742e-06,3.435811142612165119e-05,1.812023350428618802e-04,9.387092813023718320e-04,4.810373651658051038e-03,2.024377107620239230e-02
5.355294702708702987e-06,3.297624229496924858e-05,1.757560773739026976e-04,9.165713326532271520e-04,4.676598791332321411e-03,2.024377107620239230e-02
4.950263373787460139e-06,3.081032835307212004e-05,1.654240076864688731e-04,8.694967903599444678e-04,4.522280960827780236e-03,2.024377107620239230e-02
4.781059470383817305e-06,2.992206861375074114e-05,1.625105834705930629e-04,8.671679402904519055e-04,4.562026181118008020e-03,2.024377107620239230e-02
4.652330966196677881e-06,2.933060080601487875e-05,1.608751400460769424e-04,8.653321529704743019e-04,4.564744128914790221e-03,2.024377107620239230e-02
4.536953586215719720e-06,2.881414905461565428e-05,1.591882241980941933e-04,8.604787528731088235e-04,4.553930685970358078e-03,2.024377107620239230e-02
4.406628130451581699e-06,2.816271851056248850e-05,1.564826544318699932e-04,8.497618762270177937e-04,4.518678610217199618e-03,2.024377107620239230e-02
4.305992862816526724e-06,2.766333834411215657e-05,1.545336882508799997e-04,8.440304526012838791e-04,4.520400796357005452e-03,2.024377107620239230e-02
4.201344085420720048e-06,2.711236814025308822e-05,1.522143013993508065e-04,8.354548934444321669e-04,4.493773518047358868e-03,2.024377107620239230e-02
4.026252978839015986e-06,2.612896595666949125e-05,1.473932389491276859e-04,8.132945123492701022e-04,4.412998154097845169e-03,2.024377107620239230e-02
3.875919714277315797e-06,2.528086591938052299e-05,1.435306830023539771e-04,7.987531302221602316e-04,4.379818489013786662e-03,2.024377107620239230e-02
3.715195822908313988e-06,2.437268219095788796e-05,1.393598586819526960e-04,7.819644289475407998e-04,4.326726550532654543e-03,2.024377107620239230e-02
3.647311417371708569e-06,2.403073891314524177e-05,1.384628770727340237e-04,7.830745301784001284e-04,4.349226979508425198e-03,2.024377107620239230e-02
3.619804091928699382e-06,2.396015382011637760e-05,1.387870054324745093e-04,7.875765001700576161e-04,4.377275379235467598e-03,2.024377107620239230e-02
3.574779169279000148e-06,2.376119438894077070e-05,1.380613669854641038e-04,7.841055046061067924e-04,4.355161060726855590e-03,2.291687250137329143e-02
3.524034270533614308e-06,2.354392330843120104e-05,1.383457509812693084e-04,8.085525771642453584e-04,4.738780039467668445e-03,2.662233352661132896e-02
3.494062816044581818e-06,2.370413473474925885e-05,1.436414602985092582e-04,8.813104338161971071e-04,5.440977096599397371e-03,2.611506223678588742e-02
3.564753873097513836e-06,2.473045031709001238e-05,1.536883700850079641e-04,9.471327841428517228e-04,5.635573126090324438e-03,2.611506223678588742e-02
3.512611151330975105e-06,2.473803154055123358e-05,1.540627988658770174e-04,9.370832772303942532e-04,5.509720419095571683e-03,2.611506223678588742e-02
3.520123181669350524e-06,2.486686405904336899e-05,1.544942872582972290e-04,9.358585584668414805e-04,5.505960743675763179e-03,2.611506223678588742e-02
3.445904647003101763e-06,2.436451229913403881e-05,1.510442768885673307e-04,9.142550677403527091e-04,5.408010111142162735e-03,2.611506223678588742e-02
3.423666455704212508e-06,2.418453597003887299e-05,1.501333910068920329e-04,9.124561758134386432e-04,5.417235963765841718e-03,2.611506223678588742e-02
3.537358831994868632e-06,2.494640482505830695e-05,1.551483692841102617e-04,9.439928647113985652e-04,5.571017926108563258e-03,2.611506223678588742e-02
3.655861099335923140e-06,2.575303125211705660e-05,1.597627905663333780e-04,9.653268037605077694e-04,5.629700478423358724e-03,2.611506223678588742e-02
3.737381044496132874e-06,2.625517272643319484e-05,1.619313930349511343e-04,9.704907600507818198e-04,5.619298166426939072e-03,2.611506223678588742e-02
3.814712917429621289e-06,2.668256777039020511e-05,1.636209346900923691e-04,9.755069030042367141e-04,5.631934884884500642e-03,2.611506223678588742e-02
3.846563480684919549e-06,2.680752602155888402e-05,1.636646090984215452e-04,9.724455632332954565e-04,5.606189769967990545e-03,2.611506223678588742e-02
3.860217307731945844e-06,2.684108976246439121e-05,1.634528567956875596e-04,9.704341612360393304e-04,5.607658769162402780e-03,2.611506223678588742e-02
3.658718915036997039e-06,2.550959773581244820e-05,1.552509485870809879e-04,9.232942261194720642e-04,5.397152175461869539e-03,2.611506223678588742e-02
3.611890405120326872e-06,2.517439682811560458e-05,1.540163510475626388e-04,9.254311049349774792e-04,5.457370625106142646e-03,2.611506223678588742e-02
3.557740050767302222e-06,2.486698147105468224e-05,1.529015952371923183e-04,9.226767572353313917e-04,5.444287092192126240e-03,2.611506223678588742e-02
3.550514391974244525e-06,2.487963196015410545e-05,1.535470384600026510e-04,9.285791420623540826e-04,5.472705212920076119e-03,3.094582319259643610e-02
3.569469752872442083e-06,2.516219732215403598e-05,1.578344027152390929e-04,9.937367197072688799e-04,6.281836447970619644e-03,3.811258554458617914e-02
3.607471793090799644e-06,2.599260302043061494e-05,1.702034733163070295e-04,1.145235982510864857e-03,7.753910644334719403e-03,3.316499710083007507e-02
3.764526234186315271e-06,2.789937313791571920e-05,1.866775484674268318e-04,1.219830656672525908e-03,7.401287630243681345e-03,3.316499710083007507e-02
4.035967613808025517e-06,2.996400465885032147e-05,1.968474253451798074e-04,1.241098887305750733e-03,7.364310427910863641e-03,3.316499710083007507e-02
4.247334670848948680e-06,3.116280857688881857e-05,2.005165112284345067e-04,1.240656963558063337e-03,7.315279149701869876e-03,3.316499710083007507e-02
4.403456963188739389e-06,3.190615056775801859e-05,2.024563916684381075e-04,1.242438549827400412e-03,7.324068225523828329e-03,3.316499710083007507e-02
4.482026130483101169e-06,3.219682833604931011e-05,2.026856815359971004e-04,1.238985360139431254e-03,7.301242214817994444e-03,3.316499710083007507e-02
4.378857636057661527e-06,3.135875916990865284e-05,1.965945902643691701e-04,1.200734102744659311e-03,7.123744317307142797e-03,3.316499710083007507e-02
4.383548383310517519e-06,3.128780071908019312e-05,1.963601946996021408e-04,1.205779524794913177e-03,7.185655565609744798e-03,3.316499710083007507e-02
4.410243005844817717e-06,3.145898855125942197e-05,1.977303946916741657e-04,1.215691553713044897e-03,7.229180316314973327e-03,3.316499710083007507e-02
4.422316922750646707e-06,3.155308856247060402e-05,1.983429688571886019e-04,1.217822740341694115e-03,7.221152339488612348e-03,3.316499710083007507e-02
4.452483331150032329e-06,3.177099191679780624e-05,1.995654781390929526e-04,1.224081172113807708e-03,7.259633117680211641e-03,3.316499710083007507e-02
4.470224063546033579e-06,3.188389074868224491e-05,2.000832356218003522e-04,1.225373174628379119e-03,7.251206451679411379e-03,3.316499710083007507e-02
4.456658621362191889e-06,3.177952337786693312e-05,1.992267093153196080e-04,1.218830848798762787e-03,7.214065754306233334e-03,3.316499710083007507e-02
4.319048114994655868e-06,3.084237516061166302e-05,1.932747920559651470e-04,1.183680544554550863e-03,7.057415512883809250e-03,3.316499710083007507e-02
4.081469410920173828e-06,2.924173615259354454e-05,1.837824995746153284e-04,1.133541826929839770e-03,6.863289112986782105e-03,3.316499710083007507e-02
4.073354338873151204e-06,2.922664750978640414e-05,1.852318137176373275e-04,1.156380305532461999e-03,7.044600082197836032e-03,3.030786037445068470e-02
4.136723802408050792e-06,2.970466612325569511e-05,1.878470434844763744e-04,1.149579617146660347e-03,6.674406770548557168e-03,3.136487007141113004e-02
4.173323891531799343e-06,2.982458262214673293e-05,1.868310823692486973e-04,1.136881931922610438e-03,6.710892586071504247e-03,3.290274381637572909e-02
